Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.6918113276038862,-2.1132538248500876,0,1.0,0,1,0,0,1,0,3
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6362860798434185,-2.1113805109317867,4,0.0,0,0,0,0,8,0,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.0231808824107016,-2.1099931559286373,3,1.0,0,1,0,0,6,0,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.2655442117933656,-2.109980333793674,4,0.0,1,1,1,1,4,0,3
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.6378068988098954,-2.103893666326068,3,1.0,0,0,0,1,1,0,1
0,0,0,0,0,1,0,1,0,0,0,1,0,1,1.5745468922171262,-2.1038859730450885,4,0.0,1,0,0,0,6,0,3
0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.8233621682041443,-2.103429505040356,0,0.0,0,0,0,0,5,0,3
0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.5900854367350934,-2.100730445630347,4,1.0,0,1,0,0,4,0,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3992073009581749,-2.1006599238880432,4,1.0,0,0,0,0,4,0,3
0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.7734286121381504,-2.1005034938414773,0,1.0,0,1,0,0,5,0,3
0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.06574085307086747,-2.090097049104362,2,0.0,0,0,0,1,6,0,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.17481736894429872,-2.0898713795289887,2,1.0,0,0,0,0,0,0,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.15530019220784413,-2.0893597763439082,4,1.0,0,0,0,0,6,0,2
1,1,1,1,1,1,1,1,1,0,0,0,0,0,-0.26640446670324536,-2.0860016591967296,4,1.0,0,0,0,0,5,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3852278912919327,-2.085679823609123,0,1.0,0,1,0,1,2,0,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1375419487815546,-2.0848271516339896,4,0.0,0,1,0,0,2,0,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.29422461821393,-2.0825037807784383,3,0.0,0,0,0,0,7,0,3
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3558869208147708,-2.0824127436201914,3,1.0,0,0,1,0,5,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3922944811505052,-2.0764094200298535,0,0.0,0,0,0,0,1,0,3
0,1,0,1,0,1,0,1,1,1,1,1,1,1,-0.1549622324375161,-2.0717113897788937,4,1.0,0,1,0,0,0,0,3
1,1,1,1,1,1,1,0,0,0,0,1,0,1,0.8632260656188151,-2.0706561280713225,3,1.0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.10619618008361244,-2.06647098321894,0,1.0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,0,0,0,-0.7643036983392885,-2.0663042954644024,3,0.0,0,0,0,0,7,0,3
0,0,1,0,0,0,0,0,1,1,0,1,0,1,-0.8702540863371842,-2.0636398558187974,2,0.0,0,0,0,0,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007342947262609286,-2.063538560952579,0,0.0,1,1,0,0,4,0,3
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5461353111083669,-2.0632077498704975,4,0.0,0,0,0,0,6,0,3
1,1,1,0,0,1,0,1,0,0,0,1,0,1,1.1371424594698334,-2.0616216517753996,4,0.0,0,0,1,1,1,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.01705929065954565,-2.05104723707025,4,1.0,0,0,0,1,2,0,3
0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1.1531264141019004,-2.0491828986464253,1,0.0,0,0,0,0,5,0,3
0,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.13662791489721055,-2.048405877267581,0,0.0,0,0,0,0,2,0,3
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.4422971716750228,-2.047904531790473,4,0.0,0,0,0,0,0,0,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.5682101465234726,-2.0459965981077683,4,0.0,1,1,1,1,6,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1.5813214431077494,0.3356277810137037,3,1.0,1,1,1,1,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10366148180615073,-2.038026359013892,4,1.0,1,1,1,1,3,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41509141016360124,0.24195952067169216,4,1.0,0,0,0,0,3,4,3
0,0,0,0,0,1,0,0,0,1,1,1,0,0,-0.907767620843616,-2.0358145407325305,4,0.0,0,0,0,1,1,0,3
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.7125804979950129,-0.3680497036196422,3,0.0,0,0,0,1,0,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.907767620843616,-2.0358145407325305,4,0.0,0,0,0,1,1,0,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.7125804979950129,-0.3680497036196422,3,0.0,0,0,0,1,0,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0928926899580262,-2.0318601943095063,2,0.0,0,0,1,0,4,0,3
0,1,0,0,0,1,1,1,1,1,1,1,0,0,1.1642637310386725,-2.0305113057112507,0,0.0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,1,0,1,-1.4597404157321738,-2.02680057985255,0,0.0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1.1241463637962559,-2.0210665210964662,0,0.0,1,1,1,1,5,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0011060469955962197,-2.0191432008518047,0,1.0,0,1,0,0,4,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4180639136380316,-2.0173532308107722,3,0.0,0,0,0,0,1,0,3
1,1,1,1,1,0,0,0,1,1,1,1,0,0,-0.22829950259873905,-2.016967284548344,2,0.0,0,0,1,1,3,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.04080096452510268,-2.0133450314208985,4,0.0,0,0,0,1,0,0,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1453379839002928,-2.0122295056789934,3,0.0,0,0,0,0,2,0,3
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.5315185510416714,-2.0116512273920986,4,1.0,0,1,0,0,4,0,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.8901783573024898,-2.0075494264169844,4,1.0,0,0,0,0,2,0,3
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.20200777497166153,-2.0075442975629985,3,0.0,0,0,0,0,2,0,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-1.0040016654445754,-2.0073301679090925,1,1.0,0,0,0,0,5,0,3
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.22955149625341115,-2.006406974191656,4,1.0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977625413094657,-2.0047311211518064,4,0.0,0,1,0,0,4,0,3
0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.46605420102463857,-2.003625853117874,3,1.0,0,0,0,0,5,0,3
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.8344994851409164,-0.7283914447379638,4,1.0,0,0,0,0,2,2,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,-0.46605420102463857,-2.003625853117874,3,1.0,0,0,0,0,5,0,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.8344994851409164,-0.7283914447379638,4,1.0,0,0,0,0,2,2,3
0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.9411487530806577,-1.9992881248594143,4,0.0,0,0,0,0,7,0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0875622186582266,-1.9955594480117644,1,0.0,0,1,0,0,1,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.143072110934636,-1.9952004282327602,4,1.0,0,0,0,0,2,0,3
0,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6501807463121232,-1.9949260345445219,4,0.0,0,0,0,0,4,0,3
0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.12877035023707922,-1.9940233562430278,4,1.0,0,1,0,0,1,0,3
1,1,1,1,1,1,1,0,1,0,0,0,1,0,1.0827309364469908,-1.9935874036542376,4,1.0,0,0,0,1,3,0,0
0,1,0,0,0,1,0,0,0,1,0,1,1,0,-0.10316989763471714,-1.9935681704517918,4,1.0,1,1,1,1,3,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6268232062742282,-1.9918179490291488,0,1.0,0,0,0,0,3,0,3
0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.50359830084939,-1.9898176959747016,3,1.0,0,0,1,0,3,0,3
0,0,0,0,0,0,1,1,1,0,0,0,1,0,-0.06540289330053883,-1.9892535220362668,0,0.0,0,0,0,1,8,0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0141251030703633,-1.988972717280546,4,0.0,0,0,0,0,3,0,3
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5951624382071474,-1.987928995494444,2,1.0,0,0,0,0,0,0,3
0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.7148617264447285,-1.9875699757154395,1,0.0,0,0,1,0,6,0,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.176192168426801,-1.9826501225295958,0,0.0,1,1,1,1,2,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.30535433023357206,-1.9804844639341066,4,1.0,1,1,1,1,3,0,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.3219988489222363,-1.980103646525664,4,0.0,1,0,0,0,5,0,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.08101817719416024,-1.9765467862865362,4,1.0,0,1,0,1,3,0,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.6850521321973221,-1.9764775467577282,4,1.0,1,1,1,1,1,0,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.5282234432809713,-1.0122760772770028,4,0.0,0,0,0,0,3,2,3
0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.6850521321973221,-1.9764775467577282,4,1.0,1,1,1,1,1,0,3
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5282234432809713,-1.0122760772770028,4,0.0,0,0,0,0,3,2,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.314740318777311,-1.9758313111555221,4,1.0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.4249075989871782,-1.975173535631848,4,1.0,1,0,0,1,3,0,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.24723285465425,-1.9716461663031384,3,0.0,0,0,0,0,4,0,3
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.17480201346023996,-1.5262821304493077,3,0.0,1,0,0,0,2,1,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.24723285465425,-1.9716461663031384,3,0.0,0,0,0,0,4,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17480201346023996,-1.5262821304493077,3,0.0,1,0,0,0,2,1,3
0,0,0,1,0,0,0,1,1,1,1,1,1,1,-1.0480209255298254,-1.9702536824460044,3,0.0,0,0,0,0,6,0,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.05196899242999237,-1.96995236227434,4,0.0,0,1,0,0,3,0,3
0,1,0,0,0,0,0,1,0,1,1,0,0,1,1.4992663533765163,-1.9653581913165923,4,0.0,1,1,1,1,0,0,3
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0310230915867737,-1.9652735652258273,4,1.0,0,0,0,0,3,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6122294066087222,-1.962816844166646,4,0.0,0,0,0,1,4,7,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.4278032174361575,-1.9617859445155075,4,0.0,0,0,0,1,4,0,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.3825781377535694,-1.9594318005360414,3,1.0,0,1,0,1,7,0,3
0,0,0,1,1,1,1,1,1,1,1,1,0,1,-0.919004783207029,-1.9561480517716563,0,0.0,0,0,0,0,3,0,1
0,0,0,1,1,1,1,1,1,1,1,1,0,1,2.7104296802902583,0.5192061339396563,2,0.0,1,1,1,1,7,4,1
0,0,0,1,1,1,1,0,0,0,0,0,0,1,-0.919004783207029,-1.9561480517716563,0,0.0,0,0,0,0,3,0,1
0,0,0,1,1,1,1,0,0,0,0,0,0,1,2.7104296802902583,0.5192061339396563,2,0.0,1,1,1,1,7,4,1
0,0,0,0,1,1,1,0,1,0,0,0,1,0,-0.20667007729773323,-1.9557480011607666,4,1.0,0,0,0,0,1,0,3
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.42092121620176315,1.4450848064387534,3,1.0,1,1,1,1,1,5,3
0,0,0,0,1,1,1,1,0,0,0,0,0,1,-0.20667007729773323,-1.9557480011607666,4,1.0,0,0,0,0,1,0,3
0,0,0,0,1,1,1,1,0,0,0,0,0,1,0.42092121620176315,1.4450848064387534,3,1.0,1,1,1,1,1,5,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.5881421680557062,-1.9524039883620483,4,1.0,0,1,0,0,8,0,3
1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.9146113061927623,-1.9510589464042816,3,1.0,1,1,1,1,6,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.3652423440401898,-1.9498421257961585,2,1.0,1,1,1,1,0,0,3
0,0,0,0,0,1,0,0,1,0,1,1,0,1,-1.0081416726310959,-1.9470892134192996,2,1.0,0,0,0,0,0,0,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7207068879669488,-1.9459198347105462,0,0.0,0,0,0,0,3,0,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9053020570246777,-1.94582110427132,3,1.0,1,0,0,0,2,0,2
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4310600093116094,-1.944872266283954,3,0.0,0,0,0,0,3,0,3
0,0,0,0,0,0,1,0,1,0,1,1,0,1,0.3496961946050915,-1.943754176115057,4,1.0,0,0,1,0,3,0,3
0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.2496601025879399,-1.943443880448918,4,1.0,0,0,0,0,6,0,3
0,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.669252512934478,-1.9412115467516142,3,1.0,0,0,0,0,4,0,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1.5421027542656176,-1.9394613253289723,4,1.0,0,0,0,0,5,0,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.389237487733493,-0.621093254928785,3,1.0,0,0,0,1,2,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5421027542656176,-1.9394613253289723,4,1.0,0,0,0,0,5,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389237487733493,-0.621093254928785,3,1.0,0,0,0,1,2,2,3
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.22921353648308251,-1.9370687149446135,0,0.0,0,0,0,0,4,0,3
0,1,0,0,0,1,0,1,0,0,1,1,0,1,-0.40986838920757285,-1.9348530500227632,2,1.0,0,1,0,0,1,0,3
0,0,0,0,0,0,0,1,1,0,1,0,0,0,-0.8175323621659824,-1.9306781628783507,4,0.0,1,1,1,1,4,0,3
0,0,0,0,0,0,0,1,1,0,1,0,0,0,-0.44924070245080944,-0.769468436309949,1,0.0,1,1,1,1,1,2,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.8175323621659824,-1.9306781628783507,4,0.0,1,1,1,1,4,0,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.44924070245080944,-0.769468436309949,1,0.0,1,1,1,1,1,2,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.35130150351415035,-1.9306307209789833,4,0.0,0,0,0,0,3,0,1
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1.7099842701761587,-1.930578150225629,2,1.0,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23935232959292935,-1.9267071476798732,3,1.0,1,1,1,1,3,0,3
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2619111442623374,-1.9263763365977917,0,1.0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005484168525804231,-1.924526102522427,4,1.0,0,0,0,0,5,0,3
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7879455267782052,-1.923706768098201,4,0.0,1,1,1,1,1,0,3
0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.130652089375074,-1.9231156676763415,4,1.0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.481861425204613,1.913102990347704,2,0.0,0,0,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.130652089375074,-1.9231156676763415,4,1.0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481861425204613,1.913102990347704,2,0.0,0,0,0,0,2,6,1
0,1,0,1,1,1,1,1,1,1,0,0,0,0,0.5456283714528746,-1.9218629450903186,4,1.0,0,1,0,0,0,0,3
0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.39567407885378725,-1.9215077719518043,4,1.0,0,0,0,0,3,0,1
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.27510693078919646,-1.920992322126235,4,0.0,0,1,0,0,6,0,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6701665468188217,-1.918842050092704,4,1.0,1,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46249026795213344,-1.918730497518514,4,1.0,0,0,0,1,5,0,3
0,0,0,0,0,1,0,0,0,1,1,1,0,0,1.9659043062571995,-1.9178393591384868,3,1.0,1,1,0,0,8,0,3
0,1,0,0,0,1,0,1,0,0,1,1,0,0,-0.15023079565292133,-1.917681646878425,4,1.0,0,0,0,0,3,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5416573441515177,-1.917547014461298,4,1.0,0,0,0,0,6,0,3
0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.5027228361052497,-1.9137106316799464,3,0.0,0,0,0,0,7,0,3
1,1,1,0,0,0,1,0,0,0,0,0,1,1,-1.1655464356614622,-1.9124579090939235,4,0.0,1,1,1,1,5,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.671894661555711,-1.9095998552103572,3,1.0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,1.3318072871788857,-1.908558697851246,0,0.0,0,0,0,1,2,0,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.818377261591803,0.7171196337558201,4,0.0,0,0,0,0,3,4,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3318072871788857,-1.908558697851246,0,0.0,0,0,0,1,2,0,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.818377261591803,0.7171196337558201,4,0.0,0,0,0,0,3,4,3
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.35527253081550725,-1.9073982946369674,0,1.0,1,1,1,1,2,0,3
1,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.9258484685561754,-0.7080337410549701,2,1.0,1,0,0,0,2,2,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35527253081550725,-1.9073982946369674,0,1.0,1,1,1,1,2,0,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9258484685561754,-0.7080337410549701,2,1.0,1,0,0,0,2,2,3
0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.17000144221712146,-1.9056480732143255,0,1.0,0,0,0,0,3,0,3
1,0,0,0,1,1,1,1,0,0,0,0,1,1,-1.5167711269750601,-1.9051992984905708,4,1.0,0,1,0,0,2,0,1
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.7047229333348817,-1.9034542059219146,3,1.0,0,0,0,1,6,0,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4369127757509608,-1.9007102690395317,4,1.0,1,1,1,1,2,0,3
0,0,0,0,0,1,1,1,0,0,1,1,0,0,-1.0857879298640034,-1.90068206034261,4,1.0,1,1,1,1,6,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.05482629499372335,-1.8967572048300032,4,1.0,0,1,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0613473760566007,-1.8965982103564447,4,1.0,0,0,0,0,3,0,3
0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5403208605542638,0.0075042184204554266,3,0.0,0,1,0,0,5,3,3
0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.0613473760566007,-1.8965982103564447,4,1.0,0,0,0,0,3,0,3
0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.5403208605542638,0.0075042184204554266,3,0.0,0,1,0,0,5,3,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9391825240000815,-1.8958378577530555,4,0.0,1,0,0,0,7,0,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.748427194050993,-1.8957301518193546,4,0.0,0,0,0,0,6,0,3
1,0,1,0,0,0,1,1,1,0,0,0,1,0,-0.13502260598815166,-1.8954390893556614,2,0.0,0,0,0,0,7,0,3
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.5911684505046018,0.08897093513033337,0,1.0,0,0,0,0,4,4,3
1,0,1,0,0,0,1,1,1,0,0,0,1,0,-0.7995360043960051,0.5892791015201586,2,1.0,0,0,0,0,1,4,3
1,0,1,0,0,0,1,1,1,1,0,1,0,1,-0.13502260598815166,-1.8954390893556614,2,0.0,0,0,0,0,7,0,3
1,0,1,0,0,0,1,1,1,1,0,1,0,1,0.5911684505046018,0.08897093513033337,0,1.0,0,0,0,0,4,4,3
1,0,1,0,0,0,1,1,1,1,0,1,0,1,-0.7995360043960051,0.5892791015201586,2,1.0,0,0,0,0,1,4,3
1,0,1,0,0,0,1,1,1,1,1,1,1,1,-0.13502260598815166,-1.8954390893556614,2,0.0,0,0,0,0,7,0,3
1,0,1,0,0,0,1,1,1,1,1,1,1,1,0.5911684505046018,0.08897093513033337,0,1.0,0,0,0,0,4,4,3
1,0,1,0,0,0,1,1,1,1,1,1,1,1,-0.7995360043960051,0.5892791015201586,2,1.0,0,0,0,0,1,4,3
0,0,0,0,1,0,1,1,1,1,1,1,1,1,-0.9863432674449261,-1.8950441675987577,3,1.0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.30449407532369294,-1.8919489042183493,2,0.0,0,0,0,0,2,0,3
0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.9922575634256698,-1.8896280977897917,4,0.0,0,0,0,0,1,0,3
0,0,0,0,1,0,0,1,1,1,1,1,1,1,-1.7029869604259067,-1.889071617132336,2,1.0,0,0,0,1,3,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,-1.152619474446408,-1.8849608406627458,4,1.0,1,0,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16719791862785544,-1.884176126002924,4,0.0,0,0,0,0,1,0,3
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.450577186048064,-1.8841671505084492,4,1.0,0,0,1,0,3,7,3
0,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.08331476112793454,-1.8835414303221856,2,1.0,0,0,0,0,4,0,1
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.018326639798276503,-1.8828554461015898,3,1.0,1,1,1,1,1,0,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3116065859846439,-1.8814142381315904,4,1.0,0,1,0,0,1,0,3
0,1,0,1,1,1,1,1,1,1,0,1,1,0,-0.9120766079153005,-1.8789972656907987,4,0.0,0,1,0,1,5,0,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3877320242510747,-1.878226655379437,4,0.0,0,0,0,0,4,0,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,1.8088375029971617,-1.8760007327496155,4,1.0,0,0,0,0,4,0,3
1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.08549614415100946,-1.8754891295645362,4,1.0,1,1,1,1,4,0,0
0,0,0,0,0,0,1,0,1,0,0,1,1,1,1.1623204623592855,-1.8731965318328991,4,0.0,0,0,0,1,2,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2448595313448214,-1.8726977507827833,4,0.0,0,1,0,1,7,0,2
0,0,0,0,1,0,1,1,0,0,0,0,0,1,-1.3962884688530515,-1.8726503088834159,0,0.0,0,0,0,1,4,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1776055370495066,-1.870800074808051,4,0.0,1,1,1,1,2,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4613918986985669,-1.8700538265531221,4,1.0,0,0,0,0,1,1,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3176974667676826,-1.86785354819323,4,0.0,1,1,1,1,4,1,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.6275144812989433,-1.8670278027015217,2,0.0,1,1,1,1,7,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.47997968606661867,-1.8656507054063434,3,1.0,0,1,0,0,4,1,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7062437523013586,-1.8649044571514153,1,0.0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6101171580441709,-1.4465694818025616,4,0.0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7062437523013586,-1.8649044571514153,1,0.0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6101171580441709,-1.4465694818025616,4,0.0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4444939101821559,-1.8648018800717001,2,1.0,0,0,0,0,3,1,1
1,1,1,1,1,1,1,0,0,0,0,1,0,1,-0.29867962476958976,-1.8641428223345293,4,1.0,0,0,0,1,5,1,1
1,1,1,0,1,0,0,0,0,0,0,1,1,0,-0.4264284179536552,-1.8629516459963356,2,0.0,1,1,1,1,0,1,0
0,0,0,0,0,0,0,0,1,1,1,0,1,0,-0.09505886314683966,-1.8600205059434711,4,0.0,0,0,0,0,4,1,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3891068237335766,-1.8593383683633644,0,0.0,0,0,0,0,2,1,3
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.520281388678258,-1.8577612457627424,4,1.0,0,1,0,0,8,1,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6908665827514253,-1.8575355761873684,4,1.0,0,0,0,0,2,1,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.48116254526276764,-1.857372735073321,4,0.0,0,1,0,1,5,1,3
1,1,1,0,0,0,0,0,0,0,1,0,0,0,-1.0218290433293884,-1.8560174354075818,0,0.0,1,1,1,1,4,1,0
